"module_id","repo","provider","downloads","passed","failed","check_id","check_name","resource","file"
"cloudposse/ssm-parameter-store/aws/0.13.0","cloudposse/terraform-aws-ssm-parameter-store","aws","26005010","3","3","CKV2_AWS_34","AWS SSM Parameter should be Encrypted","aws_ssm_parameter.default","\main.tf"
"cloudposse/ssm-parameter-store/aws/0.13.0","cloudposse/terraform-aws-ssm-parameter-store","aws","26005010","3","3","CKV2_AWS_34","AWS SSM Parameter should be Encrypted","aws_ssm_parameter.ignore_value_changes","\main.tf"
"cloudposse/iam-system-user/aws/1.2.1","cloudposse/terraform-aws-iam-system-user","aws","23804726","8","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"cloudposse/iam-system-user/aws/1.2.1","cloudposse/terraform-aws-iam-system-user","aws","23804726","8","3","CKV_AWS_273","Ensure access is controlled through SSO and not AWS IAM defined users","aws_iam_user.default","\main.tf"
"cloudposse/iam-system-user/aws/1.2.1","cloudposse/terraform-aws-iam-system-user","aws","23804726","8","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","store_write","\main.tf"
"terraform-aws-modules/autoscaling/aws/9.2.1","terraform-aws-modules/terraform-aws-autoscaling","aws","23397114","23","2","CKV_AWS_79","Ensure Instance Metadata Service Version 1 is not enabled","module.wrapper.aws_launch_template.this","\main.tf"
"terraform-aws-modules/autoscaling/aws/9.2.1","terraform-aws-modules/terraform-aws-autoscaling","aws","23397114","23","2","CKV_AWS_341","Ensure Launch template should not have a metadata response hop limit greater than 1","module.wrapper.aws_launch_template.this","\main.tf"
"cloudposse/ecs-container-definition/aws/0.61.2","cloudposse/terraform-aws-ecs-container-definition","aws","22237873","","","","","",""
"cloudposse/iam-s3-user/aws/1.2.1","cloudposse/terraform-aws-iam-s3-user","aws","21665058","10","2","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"cloudposse/iam-s3-user/aws/1.2.1","cloudposse/terraform-aws-iam-s3-user","aws","21665058","10","2","CKV_TF_1","Ensure Terraform module sources use a commit hash","s3_user","\main.tf"
"terraform-aws-modules/sns/aws/7.1.0","terraform-aws-modules/terraform-aws-sns","aws","18125399","12","0","","","",""
"cloudposse/s3-log-storage/aws/2.0.0","cloudposse/terraform-aws-s3-log-storage","aws","13017015","15","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"cloudposse/s3-log-storage/aws/2.0.0","cloudposse/terraform-aws-s3-log-storage","aws","13017015","15","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","bucket_name","\main.tf"
"cloudposse/s3-log-storage/aws/2.0.0","cloudposse/terraform-aws-s3-log-storage","aws","13017015","15","3","CKV_TF_1","Ensure Terraform module sources use a commit hash","aws_s3_bucket","\main.tf"
"cloudposse/kms-key/aws/0.12.2","cloudposse/terraform-aws-kms-key","aws","11687701","5","1","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"cloudposse/elasticache-redis/aws/2.1.0","cloudposse/terraform-aws-elasticache-redis","aws","11182329","5","6","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"cloudposse/elasticache-redis/aws/2.1.0","cloudposse/terraform-aws-elasticache-redis","aws","11182329","5","6","CKV_TF_1","Ensure Terraform module sources use a commit hash","aws_security_group","\main.tf"
"cloudposse/elasticache-redis/aws/2.1.0","cloudposse/terraform-aws-elasticache-redis","aws","11182329","5","6","CKV_TF_1","Ensure Terraform module sources use a commit hash","dns","\main.tf"
"cloudposse/elasticache-redis/aws/2.1.0","cloudposse/terraform-aws-elasticache-redis","aws","11182329","5","6","CKV_AWS_29","Ensure all data stored in the ElastiCache Replication Group is securely encrypted at rest","aws_elasticache_replication_group.default","\main.tf"
"cloudposse/elasticache-redis/aws/2.1.0","cloudposse/terraform-aws-elasticache-redis","aws","11182329","5","6","CKV_AWS_30","Ensure all data stored in the ElastiCache Replication Group is securely encrypted at transit","aws_elasticache_replication_group.default","\main.tf"
"cloudposse/elasticache-redis/aws/2.1.0","cloudposse/terraform-aws-elasticache-redis","aws","11182329","5","6","CKV2_AWS_50","Ensure AWS ElastiCache Redis cluster with Multi-AZ Automatic Failover feature set to enabled","aws_elasticache_replication_group.default","\main.tf"
"cloudposse/route53-alias/aws/0.13.0","cloudposse/terraform-aws-route53-alias","aws","8219670","1","1","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"cloudposse/cloudwatch-logs/aws/0.6.9","cloudposse/terraform-aws-cloudwatch-logs","aws","7435649","14","5","CKV_TF_1","Ensure Terraform module sources use a commit hash","this","\context.tf"
"cloudposse/cloudwatch-logs/aws/0.6.9","cloudposse/terraform-aws-cloudwatch-logs","aws","7435649","14","5","CKV_AWS_356","Ensure no IAM policies documents allow ""*"" as a statement's resource for restrictable actions","aws_iam_policy_document.log_agent","\iam.tf"
"cloudposse/cloudwatch-logs/aws/0.6.9","cloudposse/terraform-aws-cloudwatch-logs","aws","7435649","14","5","CKV_TF_1","Ensure Terraform module sources use a commit hash","role","\iam.tf"
"cloudposse/cloudwatch-logs/aws/0.6.9","cloudposse/terraform-aws-cloudwatch-logs","aws","7435649","14","5","CKV_AWS_158","Ensure that CloudWatch Log Group is encrypted by KMS","aws_cloudwatch_log_group.default","\main.tf"
"cloudposse/cloudwatch-logs/aws/0.6.9","cloudposse/terraform-aws-cloudwatch-logs","aws","7435649","14","5","CKV_TF_1","Ensure Terraform module sources use a commit hash","log_group_label","\main.tf"
"terraform-aws-modules/notify-slack/aws/7.5.1","terraform-aws-modules/terraform-aws-notify-slack","aws","7038793","30","2","CKV_AWS_26","Ensure all data stored in the SNS topic is encrypted","aws_sns_topic.this[0]","\main.tf"
"terraform-aws-modules/notify-slack/aws/7.5.1","terraform-aws-modules/terraform-aws-notify-slack","aws","7038793","30","2","CKV_TF_1","Ensure Terraform module sources use a commit hash","lambda","\main.tf"
"terraform-aws-modules/vpn-gateway/aws/4.0.0","terraform-aws-modules/terraform-aws-vpn-gateway","aws","5297086","","","","","",""
