"module_id","repo","provider","downloads","passed","failed","check_id","check_name","resource","file"
"claranet/app-service-plan/azurerm/8.3.3","claranet/terraform-azurerm-app-service-plan","azurerm","185703","2","1","CKV_TF_1","Ensure Terraform module sources use a commit hash","diagnostics","\m-logs.tf"
"Azure/avm-ptn-aiml-ai-foundry/azurerm/0.11.2","Azure/terraform-azurerm-avm-ptn-aiml-ai-foundry","azurerm","180587","4","4","CKV_TF_1","Ensure Terraform module sources use a commit hash","avm_utl_regions","\main.byor.tf"
"Azure/avm-ptn-aiml-ai-foundry/azurerm/0.11.2","Azure/terraform-azurerm-avm-ptn-aiml-ai-foundry","azurerm","180587","4","4","CKV_TF_1","Ensure Terraform module sources use a commit hash","key_vault","\main.byor.tf"
"Azure/avm-ptn-aiml-ai-foundry/azurerm/0.11.2","Azure/terraform-azurerm-avm-ptn-aiml-ai-foundry","azurerm","180587","4","4","CKV_TF_1","Ensure Terraform module sources use a commit hash","storage_account","\main.byor.tf"
"Azure/avm-ptn-aiml-ai-foundry/azurerm/0.11.2","Azure/terraform-azurerm-avm-ptn-aiml-ai-foundry","azurerm","180587","4","4","CKV_TF_1","Ensure Terraform module sources use a commit hash","cosmosdb","\main.byor.tf"
"Azure/avm-utl-network-ip-addresses/azurerm/0.1.1","Azure/terraform-azurerm-avm-utl-network-ip-addresses","azurerm","178345","","","","","",""
"Azure/avm-res-devopsinfrastructure-pool/azurerm/0.3.1","Azure/terraform-azurerm-avm-res-devopsinfrastructure-pool","azurerm","159807","","","","","",""
"Azure/postgresql/azurerm/3.2.0","Azure/terraform-azurerm-postgresql","azurerm","156025","5","1","CKV2_AZURE_42","Ensure Azure PostgreSQL server is configured with private endpoint","azurerm_postgresql_server.server","\main.tf"
"Azure/avm-ptn-hubnetworking/azurerm/0.13.2","Azure/terraform-azurerm-avm-ptn-hubnetworking","azurerm","154740","9","9","CKV_TF_1","Ensure Terraform module sources use a commit hash","hub_firewalls","\main.firewall.tf"
"Azure/avm-ptn-hubnetworking/azurerm/0.13.2","Azure/terraform-azurerm-avm-ptn-hubnetworking","azurerm","154740","9","9","CKV_TF_1","Ensure Terraform module sources use a commit hash","fw_default_ips","\main.firewall.tf"
"Azure/avm-ptn-hubnetworking/azurerm/0.13.2","Azure/terraform-azurerm-avm-ptn-hubnetworking","azurerm","154740","9","9","CKV_TF_1","Ensure Terraform module sources use a commit hash","fw_management_ips","\main.firewall.tf"
"Azure/avm-ptn-hubnetworking/azurerm/0.13.2","Azure/terraform-azurerm-avm-ptn-hubnetworking","azurerm","154740","9","9","CKV_TF_1","Ensure Terraform module sources use a commit hash","fw_policies","\main.firewall.tf"
